id,idade,genero,regiao,nivel_de_renda,nivel_de_educacao,funcao_diaria,H_uso_do_dispo_p_dia,desbloqueios_do_celular,notificacoes_p_dia,minutos_de_midias_sociais,minutos_de_estudo,dias_de_ativ_fisica,horas_de_sono,qualidade_do_sono,pontuacao_de_ansiedade,pontuacao_de_depressao,nivel_de_estresse,pontuacao_de_felicidade,pontuacao_de_foco,indicador_de_alto_risco,tipo_de_dispositivo,pontuacao_de_produtividade,pontuacao_de_dependencia_digital
3222,27,Feminino,Asia,Medio_baixo,Mestrado,Meio período/Turno,5.66,100,500,157,79,1,8.44,2.72,4.17,1.0,5.33,3.0,10.0,0,Tablet,73.0,32.6
3223,30,Feminino,America_do_norte,Medio_baixo,Bacharelado,Desempregado_a_procura_de_emprego,11.2,289,102,34,41,3,6.02,1.01,16.44,19.0,9.02,2.5,83.06,1,Android,79.0,51.7
3224,31,Feminino,Europa,Medio_alto,Doutorado,Funcionario_em_tmp_integral,9.21,215,371,117,64,3,8.3,1.0,11.89,13.0,8.06,3.3,27.0,0,Tablet,72.0,47.9
3225,21,Masculino,Africa,Medio_alto,Bacharelado,Estudante,3.9,79,198,81,131,3,9.51,4.93,7.0,1.0,1.0,9.1,83.06,0,iPhone,68.0,18.5
3226,37,Feminino,Africa,Medio_baixo,Bacharelado,Cuidador_Aux_servicos_domiciliares,7.03,106,146,87,111,5,9.72,3.18,7.93,6.0,1.89,9.4,60.0,0,Android,55.0,28.8
3227,15,Masculino,Europa,Baixo,Ensino_medio,Estudante,3.86,69,290,91,0,4,9.08,4.11,5.0,4.0,1.0,9.9,43.0,1,Android,57.0,19.7
3228,31,Feminino,Asia,Medio_alto,Ensino_medio,Funcionario_em_tmp_integral,6.95,65,175,27,0,1,8.21,1.86,4.49,7.0,7.27,2.4,64.0,0,Tablet,77.0,24.6
3229,19,Feminino,Asia,Baixo,Bacharelado,Desempregado_a_procura_de_emprego,7.31,156,302,184,165,5,8.99,3.24,8.35,6.0,1.0,6.6,30.0,0,Laptop,73.0,35.5
3230,20,Masculino,Africa,Medio_baixo,Bacharelado,Estudante,6.67,103,268,87,0,4,8.26,3.12,2.0,10.0,5.02,9.3,59.0,0,Android,65.0,36.7
3231,31,Masculino,Europa,Medio_baixo,Mestrado,Desempregado_a_procura_de_emprego,7.31,136,239,167,0,3,8.53,1.93,2.0,9.0,1.12,9.4,43.0,0,Android,61.0,33.7
3232,39,Masculino,Asia,Baixo,Bacharelado,Funcionario_em_tmp_integral,8.3,161,1030,116,54,6,6.88,1.22,7.0,14.0,1.0,4.9,0.0,0,Tablet,45.0,59.53
3233,30,Feminino,America_do_norte,Medio_alto,Mestrado,Desempregado_a_procura_de_emprego,11.9,171,219,60,80,6,7.57,2.19,13.89,18.0,4.63,8.1,79.0,0,Laptop,54.0,47.1
3234,32,Feminino,America_do_sul,Baixo,Ensino_medio,Funcionario_em_tmp_integral,9.61,184,300,210,311,3,6.25,3.08,4.36,10.0,4.97,9.8,41.6,0,iPhone,84.0,44.1
3235,39,Masculino,America_do_sul,Medio_baixo,Bacharelado,Funcionario_em_tmp_integral,2.07,59,441,51,0,4,10.22,4.1,4.0,5.0,1.0,8.9,49.0,0,Laptop,52.0,20.8
3236,20,Feminino,Africa,Baixo,Bacharelado,Funcionario_em_tmp_integral,10.42,220,462,121,0,5,6.44,2.12,9.03,16.0,3.78,9.3,25.0,0,iPhone,67.0,52.7
3237,17,Masculino,Africa,Baixo,Ensino_medio,Estudante,6.51,167,216,69,0,3,7.69,3.02,4.0,4.0,4.92,8.3,48.0,0,iPhone,65.3,32.1
3238,39,Masculino,Europa,Medio_alto,Ensino_medio,Funcionario_em_tmp_integral,14.33,130,264,36,0,4,5.18,1.0,19.0,15.0,9.98,0.0,52.0,0,Laptop,52.0,51.4
3239,26,Feminino,Oriente_medio,Baixo,Bacharelado,Funcionario_em_tmp_integral,8.72,144,235,181,95,0,7.84,1.74,6.88,13.0,1.31,9.9,32.0,0,Laptop,67.0,36.9
3240,29,Feminino,Asia,Medio_alto,Mestrado,Funcionario_em_tmp_integral,9.61,200,472,211,45,4,6.44,1.0,11.66,15.0,10.0,3.3,17.0,0,Tablet,74.0,49.9
3241,24,Feminino,Europa,Medio_alto,Bacharelado,Estudante,4.08,73,213,64,0,1,8.31,1.73,4.91,7.0,10.0,2.5,48.0,0,Laptop,65.0,19.2
3242,20,Feminino,America_do_norte,Baixo,Bacharelado,Meio período/Turno,4.8,134,219,102,126,4,6.49,3.09,1.76,7.0,1.0,8.6,57.0,0,iPhone,94.0,25.1
3243,20,Feminino,Asia,Medio_baixo,Bacharelado,Funcionario_em_tmp_integral,4.24,73,211,213,98,0,6.8,4.78,6.08,2.0,1.0,8.8,68.0,0,Android,48.0,19.6
3244,37,Masculino,Asia,Medio_baixo,Mestrado,Funcionario_em_tmp_integral,6.88,107,141,88,113,1,8.19,3.84,4.0,5.0,1.0,9.4,74.0,0,Android,65.3,27.8
3245,20,Masculino,Europa,Medio_alto,Bacharelado,Meio período/Turno,2.79,59,268,240,0,5,7.66,3.12,4.0,3.0,6.85,6.9,7.0,0,Laptop,63.0,36.7
3246,18,Masculino,America_do_sul,Medio_baixo,Bacharelado,Estudante,7.64,151,70,301,177,2,6.42,4.83,3.0,2.0,5.11,9.4,56.0,0,iPhone,73.0,29.9
3247,34,Masculino,America_do_norte,Medio_alto,Ensino_medio,Funcionario_em_tmp_integral,11.69,234,196,48,115,5,6.84,2.07,6.0,17.0,2.76,9.5,48.0,0,Android,69.0,51.3
3248,14,Feminino,Asia,Baixo,Ensino_medio,Estudante,8.44,214,284,339,133,4,7.79,1.0,6.88,14.0,1.0,9.1,24.0,0,Laptop,58.0,42.6
3249,28,Masculino,America_do_norte,Medio_alto,Ensino_medio,Funcionario_em_tmp_integral,5.52,128,150,34,51,3,8.51,3.96,2.0,6.0,1.0,9.4,72.0,0,Android,67.0,26.0
3250,31,Feminino,Europa,Baixo,Bacharelado,Funcionario_em_tmp_integral,5.36,112,1201,6,145,3,7.7,3.02,5.76,8.0,1.12,9.2,0.0,1,iPhone,46.0,51.8
3251,16,Feminino,Europa,Medio_baixo,Ensino_medio,Estudante,3.94,150,252,344,97,3,7.69,4.02,3.74,8.0,9.89,1.6,30.0,0,Laptop,65.3,36.7
3252,29,Masculino,America_do_sul,Alto,Bacharelado,Funcionario_em_tmp_integral,6.01,136,238,156,100,5,7.2,3.05,3.0,10.0,9.81,3.8,62.0,0,Tablet,68.0,30.1
3253,28,Masculino,Africa,Baixo,Mestrado,Funcionario_em_tmp_integral,6.42,111,140,80,0,4,7.94,4.02,5.0,5.0,1.0,4.8,72.0,0,iPhone,71.0,26.3
3254,50,Masculino,Asia,Medio_alto,Doutorado,Desempregado_a_procura_de_emprego,16.25,280,129,148,102,2,4.02,1.0,21.0,18.0,10.0,3.1,41.0,0,Laptop,76.0,65.6
3255,26,Feminino,Africa,Baixo,Bacharelado,Funcionario_em_tmp_integral,7.03,99,291,280,118,3,5.67,2.84,4.95,7.0,1.0,10.0,34.0,0,Tablet,69.0,30.5
3256,16,Feminino,America_do_sul,Baixo,Ensino_medio,Estudante,9.48,252,416,82,220,2,4.8,1.0,6.95,18.0,1.2,9.2,34.0,0,Laptop,66.0,51.6
3257,15,Feminino,America_do_norte,Baixo,Ensino_medio,Estudante,13.17,251,183,175,102,4,7.27,1.04,21.1,23.0,9.86,6.6,51.0,1,Android,56.0,54.47
3258,26,Feminino,Africa,Medio_alto,Mestrado,Funcionario_em_tmp_integral,13.73,300,230,157,134,6,4.38,1.21,22.14,18.0,7.72,3.7,54.0,1,Laptop,58.0,62.2
3259,26,Masculino,America_do_sul,Medio_baixo,Bacharelado,Funcionario_em_tmp_integral,5.56,99,306,148,276,2,7.42,3.96,2.0,5.0,1.2,9.7,48.0,0,iPhone,77.0,27.1
3260,36,Feminino,Asia,Medio_alto,Doutorado,Cuidador_Aux_servicos_domiciliares,7.73,102,115,121,22,2,7.18,3.9,6.88,7.0,1.18,9.4,58.0,0,Android,79.0,28.5
3261,22,Feminino,Asia,Baixo,Bacharelado,Meio período/Turno,9.58,175,297,85,51,4,6.69,2.03,13.38,15.0,9.88,3.8,55.0,0,Android,63.0,42.9
3262,31,Masculino,Asia,Medio_alto,Bacharelado,Desempregado_a_procura_de_emprego,5.84,179,1097,509,248,0,7.96,2.76,6.0,10.0,9.46,5.0,0.0,0,Tablet,65.0,55.53
3263,35,Masculino,America_do_norte,Alto,Ensino_medio,Funcionario_em_tmp_integral,4.66,82,748,99,0,6,7.47,4.26,6.0,0.0,1.0,8.5,8.0,0,Android,56.0,36.2
3264,25,Feminino,Asia,Medio_alto,Mestrado,Funcionario_em_tmp_integral,9.4,189,288,90,66,6,7.4,3.23,6.69,18.0,2.78,0.0,55.0,0,Tablet,77.0,43.4
3265,23,Masculino,Asia,Medio_baixo,Bacharelado,Estudante,7.49,192,437,35,209,7,7.76,3.32,2.0,10.0,1.73,7.8,41.0,0,iPhone,72.0,42.8
3266,42,Feminino,Asia,Medio_baixo,Ensino_medio,Cuidador_Aux_servicos_domiciliares,15.07,292,73,142,213,1,4.45,1.0,22.58,16.0,10.0,7.0,84.94,0,Android,84.0,61.3
3267,45,Masculino,America_do_norte,Medio_baixo,Ensino_medio,Funcionario_em_tmp_integral,2.99,36,276,19,45,4,9.08,4.05,2.0,2.0,1.02,9.1,37.0,0,Laptop,56.0,17.2
3268,31,Feminino,Asia,Baixo,Bacharelado,Funcionario_em_tmp_integral,5.81,128,544,29,136,4,8.46,1.06,4.77,6.0,3.94,5.3,29.0,0,Tablet,61.0,37.1
3269,19,Feminino,America_do_norte,Baixo,Bacharelado,Desempregado_a_procura_de_emprego,4.01,68,323,207,34,4,6.64,3.01,5.85,3.0,4.0,8.0,24.0,0,iPhone,67.0,20.8
3270,45,Feminino,America_do_norte,Alto,Doutorado,Desempregado_a_procura_de_emprego,7.73,192,72,129,92,1,7.72,1.0,7.12,13.0,1.0,8.4,62.0,0,Android,71.0,36.1
3271,46,Masculino,America_do_norte,Medio_alto,Bacharelado,Funcionario_em_tmp_integral,8.16,116,199,85,148,4,7.51,3.12,2.0,11.0,9.84,4.4,59.0,0,iPhone,63.0,34.2
3272,18,Feminino,Africa,Baixo,Bacharelado,Meio período/Turno,7.57,159,89,193,92,2,5.6,2.99,3.52,6.0,10.0,3.1,60.0,1,Android,56.0,31.3
3273,14,Masculino,Europa,Baixo,Ensino_medio,Estudante,3.39,82,226,113,0,5,9.0,4.21,6.0,4.0,1.0,9.5,43.0,0,Android,74.0,17.5
3274,22,Masculino,Africa,Medio_alto,Bacharelado,Estudante,11.98,144,116,120,78,2,6.38,1.0,11.0,12.0,10.0,0.6,67.0,0,iPhone,72.0,36.7
3275,30,Masculino,America_do_sul,Medio_alto,Bacharelado,Funcionario_em_tmp_integral,5.06,110,266,132,92,3,5.96,3.9,4.0,4.0,10.0,6.9,59.0,1,Android,56.0,26.8
3276,17,Feminino,Oriente_medio,Medio_baixo,Ensino_medio,Estudante,8.2,116,274,202,110,3,8.21,2.91,6.2,9.0,4.98,8.6,67.0,1,Laptop,79.0,33.2
3277,14,Masculino,Asia,Baixo,Ensino_medio,Estudante,11.99,257,220,523,53,4,6.28,1.06,16.0,17.0,4.98,9.8,4.0,0,iPhone,77.0,52.47
3278,34,Masculino,Europa,Alto,Ensino_medio,Meio período/Turno,8.08,142,123,592,26,4,7.12,1.0,2.0,12.0,1.0,7.7,14.0,0,Laptop,66.0,33.1
3279,24,Masculino,America_do_sul,Medio_alto,Bacharelado,Meio período/Turno,9.17,206,431,180,230,3,5.9,1.0,6.0,9.0,8.16,7.2,25.0,0,Laptop,66.0,48.1
3280,21,Feminino,Asia,Medio_baixo,Ensino_medio,Estudante,5.72,176,76,204,236,1,9.12,1.88,5.22,9.0,1.0,9.7,50.0,1,Android,71.0,27.9
3281,18,Feminino,Asia,Baixo,Bacharelado,Funcionario_em_tmp_integral,2.32,125,398,200,0,2,8.39,3.94,9.88,8.0,5.16,2.1,26.0,1,Laptop,56.0,23.8
3282,31,Masculino,Europa,Alto,Bacharelado,Funcionario_em_tmp_integral,10.36,199,189,20,186,4,6.8,2.03,5.0,12.0,1.0,8.7,69.0,1,Android,65.0,44.8
3283,40,Feminino,America_do_norte,Medio_alto,Mestrado,Cuidador_Aux_servicos_domiciliares,6.93,167,356,99,153,6,6.78,3.19,5.6,11.0,1.0,9.7,53.0,0,Android,65.3,39.6
3284,42,Feminino,Oriente_medio,Medio_alto,Bacharelado,Funcionario_em_tmp_integral,2.8,38,908,288,173,0,10.59,2.76,5.94,0.0,5.24,6.42,0.0,0,Tablet,74.0,32.3
3285,25,Masculino,Africa,Baixo,Bacharelado,Meio período/Turno,3.14,51,137,182,242,0,9.81,3.78,8.0,0.0,1.0,9.2,65.0,0,Android,49.0,13.7
3286,32,Feminino,America_do_norte,Medio_alto,Doutorado,Funcionario_em_tmp_integral,10.56,230,226,355,4,4,7.51,2.02,9.38,14.0,1.0,9.7,32.0,0,Android,80.0,48.47
3287,20,Masculino,Oriente_medio,Medio_baixo,Bacharelado,Desempregado_a_procura_de_emprego,11.06,224,947,73,169,4,5.2,1.04,12.0,17.0,9.88,2.7,0.0,1,Laptop,62.0,66.9
3288,28,Feminino,America_do_sul,Medio_alto,Ensino_medio,Desempregado_a_procura_de_emprego,13.59,282,295,374,191,4,5.44,1.02,20.34,23.0,7.87,3.0,20.0,0,Tablet,63.0,62.0
3289,20,Feminino,Europa,Baixo,Bacharelado,Meio período/Turno,14.93,245,216,56,189,0,6.1,1.0,25.02,20.0,10.0,1.1,57.0,0,Tablet,59.0,59.4
3290,41,Masculino,Asia,Alto,Ensino_medio,Funcionario_em_tmp_integral,4.48,90,570,582,216,2,9.14,2.88,4.0,3.0,2.04,9.8,0.0,1,Laptop,62.0,32.3
3291,45,Feminino,America_do_sul,Medio_alto,Doutorado,Meio período/Turno,10.02,199,526,206,40,3,6.7,2.96,7.98,6.0,2.18,8.2,0.0,0,Android,79.0,53.4
3292,19,Feminino,Africa,Baixo,Bacharelado,Funcionario_em_tmp_integral,6.19,172,150,613,165,6,8.16,1.15,6.55,10.0,2.84,8.9,11.0,0,Android,40.0,31.3
3293,24,Masculino,Asia,Baixo,Mestrado,Estudante,4.87,107,202,64,87,6,9.6,3.24,6.0,8.0,1.0,8.5,72.0,0,Laptop,65.3,23.3
3294,40,Masculino,America_do_sul,Baixo,Bacharelado,Meio período/Turno,11.51,203,937,317,0,2,6.92,1.0,15.0,18.0,10.0,0.4,0.0,1,Android,68.0,67.7
3295,31,Feminino,Africa,Medio_alto,Bacharelado,Funcionario_em_tmp_integral,14.75,293,195,91,0,0,6.44,1.0,23.0,15.0,4.34,2.8,63.0,0,iPhone,53.0,63.7
3296,29,Masculino,Africa,Baixo,Ensino_medio,Funcionario_em_tmp_integral,5.5,114,427,567,117,1,6.62,4.77,1.0,5.0,7.31,7.7,0.0,0,iPhone,54.0,32.3
3297,47,Feminino,Europa,Medio_alto,Mestrado,Funcionario_em_tmp_integral,6.31,92,437,22,20,4,8.44,3.95,7.5,3.0,4.07,9.1,33.0,0,Laptop,82.0,33.4
3298,31,Feminino,Europa,Baixo,Mestrado,Funcionario_em_tmp_integral,11.08,173,275,98,0,2,7.2,2.92,9.93,9.0,9.1,5.7,49.0,1,iPhone,65.3,46.7
3299,22,Feminino,Asia,Medio_baixo,Bacharelado,Estudante,12.83,303,653,54,0,4,6.48,1.02,24.86,17.0,1.0,3.4,41.6,1,Android,53.0,70.8
3300,28,Feminino,Asia,Medio_alto,Bacharelado,Funcionario_em_tmp_integral,5.19,112,217,269,0,1,6.04,1.77,3.74,5.0,4.38,8.7,36.0,0,Android,76.0,25.3
3301,13,Masculino,Europa,Medio_baixo,Ensino_medio,Estudante,7.13,181,146,537,203,4,6.16,2.99,6.0,10.0,3.79,8.8,18.0,1,Laptop,68.0,32.8
3302,31,Masculino,Europa,Medio_baixo,Mestrado,Funcionario_em_tmp_integral,7.27,175,129,203,176,3,5.88,1.0,4.0,8.0,3.96,9.1,72.0,0,Laptop,56.0,34.2
3303,26,Masculino,Oriente_medio,Baixo,Mestrado,Funcionario_em_tmp_integral,6.84,164,96,258,314,5,6.68,3.21,5.0,4.0,9.8,0.8,63.0,0,iPhone,67.0,30.6
3304,22,Masculino,America_do_norte,Baixo,Bacharelado,Funcionario_em_tmp_integral,2.76,61,683,144,163,2,9.64,1.87,4.0,1.0,1.0,7.2,6.0,0,Laptop,55.0,27.1
3305,30,Masculino,America_do_sul,Medio_alto,Doutorado,Meio período/Turno,5.7,120,419,289,132,4,9.07,3.0,3.0,4.0,10.0,4.0,33.0,0,Laptop,76.0,32.5
3306,23,Masculino,Africa,Medio_baixo,Mestrado,Funcionario_em_tmp_integral,6.25,100,207,517,125,5,6.4,3.16,7.0,10.0,1.0,8.7,0.0,0,Laptop,76.0,26.1
3307,21,Masculino,Africa,Baixo,Bacharelado,Funcionario_em_tmp_integral,15.03,223,910,270,72,3,5.8,1.0,21.0,22.0,9.99,1.9,0.0,1,Tablet,70.0,75.2
3308,32,Masculino,America_do_norte,Alto,Doutorado,Funcionario_em_tmp_integral,6.24,115,285,35,68,2,8.54,2.79,7.0,3.0,6.24,8.4,50.0,0,Laptop,69.0,30.3
3309,21,Masculino,Asia,Medio_baixo,Ensino_medio,Estudante,5.52,103,611,183,0,5,6.46,3.16,7.0,8.0,2.94,9.8,0.0,1,Tablet,83.06,34.5
3310,33,Feminino,Europa,Medio_baixo,Doutorado,Meio período/Turno,11.89,236,510,304,302,3,6.36,1.08,10.2,8.0,8.03,1.2,4.0,0,Android,65.0,59.9
3311,26,Feminino,Europa,Medio_alto,Mestrado,Funcionario_em_tmp_integral,5.06,129,347,101,141,1,7.74,2.68,7.43,7.0,1.21,8.1,44.0,1,Android,53.0,30.2
3312,20,Masculino,America_do_norte,Baixo,Bacharelado,Estudante,9.48,217,177,39,234,2,5.96,1.0,4.0,13.0,10.0,7.1,80.0,0,Android,69.0,42.8
3313,21,Masculino,Africa,Medio_baixo,Bacharelado,Funcionario_em_tmp_integral,6.05,145,296,245,0,0,7.78,3.59,4.0,8.0,1.0,9.5,37.0,0,iPhone,86.0,31.2
3314,46,Feminino,America_do_norte,Medio_alto,Bacharelado,Desempregado_a_procura_de_emprego,7.58,164,817,71,170,3,8.24,2.97,3.66,12.0,5.06,9.1,0.0,0,iPhone,55.0,52.9
3315,33,Feminino,Europa,Alto,Bacharelado,Funcionario_em_tmp_integral,4.69,77,688,584,0,7,8.9,3.34,9.64,2.0,1.0,8.8,0.0,0,iPhone,61.0,34.0
3316,21,Feminino,Africa,Medio_alto,Bacharelado,Estudante,6.09,141,364,352,69,4,5.62,4.06,6.7,3.0,4.95,7.8,21.0,0,Android,69.0,33.2
3317,20,Masculino,Europa,Medio_baixo,Ensino_medio,Desempregado_a_procura_de_emprego,5.45,138,259,43,39,2,7.35,4.96,0.0,4.0,2.1,9.5,63.0,0,Tablet,64.0,28.7
3318,29,Feminino,Europa,Medio_alto,Ensino_medio,Funcionario_em_tmp_integral,3.97,99,338,234,29,3,8.03,4.01,7.01,5.0,1.0,8.2,19.0,0,iPhone,55.0,25.0
3319,20,Feminino,Asia,Medio_alto,Bacharelado,Funcionario_em_tmp_integral,7.12,188,159,36,47,5,8.39,2.22,5.55,8.0,1.0,8.1,87.06,0,Laptop,76.0,34.1
3320,32,Feminino,America_do_norte,Baixo,Bacharelado,Funcionario_em_tmp_integral,9.44,184,197,17,153,5,6.19,2.19,9.21,12.0,1.0,8.6,69.0,0,Tablet,88.0,41.0
3321,17,Feminino,Europa,Baixo,Ensino_medio,Estudante,7.24,154,165,112,189,7,6.56,3.27,5.36,14.0,6.59,9.2,41.6,1,Tablet,67.0,31.6
3322,18,Feminino,America_do_norte,Baixo,Bacharelado,Meio período/Turno,7.3,190,309,627,239,2,7.12,2.9,11.09,5.0,5.26,9.3,15.0,0,Tablet,56.0,38.9
3323,33,Feminino,Europa,Medio_alto,Mestrado,Funcionario_em_tmp_integral,13.66,270,122,212,150,0,5.34,1.0,23.95,12.0,7.32,5.0,53.0,0,Tablet,50.0,57.53
3324,27,Feminino,America_do_norte,Baixo,Bacharelado,Funcionario_em_tmp_integral,8.26,176,103,119,136,4,8.48,2.04,6.94,15.0,3.06,9.2,52.0,0,Tablet,68.0,35.3
3325,28,Masculino,Europa,Baixo,Bacharelado,Funcionario_em_tmp_integral,15.34,290,210,159,86,3,6.51,1.0,19.0,21.0,10.0,0.1,48.0,1,Laptop,76.0,64.3
3326,23,Feminino,Europa,Baixo,Bacharelado,Meio período/Turno,3.2,72,589,51,44,0,10.16,2.73,7.64,5.0,3.35,7.0,18.0,0,iPhone,70.0,26.4
3327,38,Masculino,Asia,Baixo,Mestrado,Cuidador_Aux_servicos_domiciliares,7.32,133,260,62,78,5,7.92,1.2,0.0,12.0,8.78,3.2,63.0,0,Tablet,65.3,34.5
3328,20,Masculino,Africa,Medio_alto,Bacharelado,Estudante,4.19,93,264,94,78,4,9.48,3.04,4.0,2.0,2.91,7.3,46.0,0,Laptop,59.0,22.2
3329,20,Masculino,Africa,Baixo,Bacharelado,Estudante,10.67,124,293,110,77,4,8.72,1.0,7.0,14.0,6.14,7.8,53.0,1,Android,54.0,41.1
3330,24,Masculino,Europa,Medio_baixo,Mestrado,Estudante,5.24,129,177,204,92,1,5.52,2.77,1.0,11.0,9.4,8.2,70.0,1,iPhone,73.0,25.6
3331,42,Feminino,Europa,Medio_baixo,Bacharelado,Funcionario_em_tmp_integral,2.69,31,489,59,54,5,8.14,3.16,11.62,0.0,6.84,6.5,17.0,1,Tablet,74.0,20.7
3332,20,Masculino,Asia,Medio_baixo,Ensino_medio,Estudante,2.6,61,667,83,102,1,10.1,2.74,4.0,4.0,1.0,10.0,15.0,0,Tablet,50.0,26.3
3333,49,Feminino,America_do_norte,Medio_baixo,Mestrado,Meio período/Turno,5.48,85,385,0,190,1,8.62,2.8,6.02,2.0,1.0,9.7,67.0,0,iPhone,81.0,29.7
3334,30,Masculino,America_do_sul,Medio_alto,Ensino_medio,Funcionario_em_tmp_integral,8.85,196,1039,328,294,1,5.91,2.88,6.0,10.0,1.27,7.9,0.0,0,Tablet,71.0,62.4
3335,28,Masculino,Europa,Baixo,Bacharelado,Desempregado_a_procura_de_emprego,12.55,305,566,61,227,5,4.71,1.15,13.0,17.0,1.72,6.0,37.0,0,Android,79.0,67.9
3336,24,Masculino,Africa,Medio_baixo,Mestrado,Estudante,15.95,300,437,133,108,3,4.82,1.0,21.0,18.0,10.0,10.0,24.0,0,Tablet,52.0,72.7
3337,20,Feminino,America_do_sul,Medio_alto,Bacharelado,Meio período/Turno,2.47,96,667,191,166,2,8.33,2.89,12.12,2.0,10.0,2.6,0.0,0,iPhone,51.0,28.9
3338,27,Feminino,Asia,Medio_alto,Ensino_medio,Estudante,5.76,104,603,74,0,5,7.22,2.08,4.91,6.0,1.0,8.6,19.0,0,Laptop,64.0,36.0
3339,26,Feminino,Europa,Alto,Mestrado,Funcionario_em_tmp_integral,4.24,101,578,99,199,4,6.2,4.01,10.81,7.0,10.0,3.2,9.0,0,Laptop,70.0,31.3
3340,18,Feminino,Africa,Baixo,Bacharelado,Estudante,5.95,113,624,69,8,3,6.95,2.96,5.6,12.0,1.0,10.0,6.0,1,iPhone,83.06,36.4
3341,19,Masculino,Asia,Medio_baixo,Bacharelado,Desempregado_a_procura_de_emprego,6.58,202,211,336,0,4,5.79,4.07,4.0,4.0,9.88,0.8,19.0,1,iPhone,72.0,35.4
3342,42,Masculino,America_do_norte,Baixo,Mestrado,Funcionario_em_tmp_integral,4.7,87,268,91,134,5,7.32,3.18,4.0,7.0,1.0,9.9,40.0,0,Android,63.0,36.7
3343,46,Feminino,Europa,Alto,Bacharelado,Desempregado_a_procura_de_emprego,3.48,58,720,49,182,3,7.88,2.98,8.18,5.0,3.98,9.5,6.0,0,Tablet,55.0,31.7
3344,21,Masculino,America_do_norte,Medio_baixo,Bacharelado,Funcionario_em_tmp_integral,14.8,296,197,54,8,7,5.77,1.36,15.0,16.0,9.65,0.0,59.0,0,iPhone,77.0,62.47
3345,40,Feminino,America_do_norte,Baixo,Mestrado,Meio período/Turno,6.04,138,356,66,123,7,7.76,4.37,7.22,5.0,1.0,9.6,31.0,0,Android,55.0,34.7
3346,21,Masculino,America_do_sul,Baixo,Ensino_medio,Estudante,11.14,192,294,237,145,0,5.14,1.0,7.0,14.0,10.0,4.0,43.0,1,Android,81.0,47.4
3347,42,Masculino,America_do_sul,Baixo,Bacharelado,Funcionario_em_tmp_integral,3.48,81,491,46,70,2,8.54,3.95,3.0,0.0,1.0,9.4,33.0,0,Laptop,62.0,27.3
3348,23,Masculino,Africa,Medio_alto,Bacharelado,Funcionario_em_tmp_integral,9.44,210,885,101,223,4,7.37,2.0,7.0,19.0,4.99,6.2,0.0,0,iPhone,81.0,60.1
3349,41,Masculino,America_do_norte,Medio_alto,Mestrado,Desempregado_a_procura_de_emprego,7.79,177,1196,78,294,5,9.42,2.07,1.0,13.0,9.89,1.9,0.0,0,Laptop,72.0,63.3
3350,29,Feminino,Oriente_medio,Medio_alto,Ensino_medio,Funcionario_em_tmp_integral,5.86,193,230,201,119,6,8.38,3.24,9.42,3.0,1.0,8.3,44.0,1,iPhone,64.0,34.5
3351,26,Masculino,Asia,Baixo,Bacharelado,Meio período/Turno,6.77,83,95,303,32,1,7.12,1.74,3.0,8.0,8.14,7.4,56.0,0,Android,65.3,23.8
3352,24,Masculino,Africa,Medio_alto,Bacharelado,Estudante,3.46,58,376,57,272,4,8.84,4.04,6.0,6.0,1.0,9.0,56.0,0,iPhone,62.0,20.7
3353,27,Masculino,Asia,Medio_baixo,Doutorado,Meio período/Turno,9.81,175,433,213,83,2,7.96,1.0,8.0,12.0,3.18,6.42,11.0,0,iPhone,69.0,47.2
3354,23,Masculino,Africa,Alto,Bacharelado,Desempregado_a_procura_de_emprego,7.34,180,437,39,63,4,6.12,2.12,3.0,11.0,6.92,1.8,23.0,0,Laptop,66.0,41.6
3355,29,Masculino,Africa,Medio_alto,Bacharelado,Desempregado_a_procura_de_emprego,5.72,107,48,139,111,1,7.3,2.8,4.0,1.0,10.0,0.3,52.0,0,Laptop,59.0,22.4
3356,14,Feminino,Africa,Medio_baixo,Ensino_medio,Estudante,6.79,163,153,145,23,3,7.22,2.94,4.32,3.0,7.92,10.0,74.0,0,Laptop,63.0,30.8
3357,30,Feminino,America_do_norte,Medio_alto,Ensino_medio,Desempregado_a_procura_de_emprego,7.12,146,597,111,149,1,4.19,1.0,5.76,8.0,8.07,7.4,0.0,0,Android,66.0,42.9
3358,25,Feminino,America_do_norte,Medio_alto,Bacharelado,Estudante,4.86,83,496,453,204,4,6.46,3.0,4.48,4.0,5.87,4.6,0.0,0,Tablet,44.0,29.8
3359,35,Feminino,Europa,Medio_baixo,Mestrado,Cuidador_Aux_servicos_domiciliares,5.39,110,430,106,120,0,8.78,2.72,5.14,5.0,1.41,8.7,33.0,0,iPhone,70.0,31.8
3360,32,Masculino,America_do_norte,Baixo,Doutorado,Desempregado_a_procura_de_emprego,9.78,239,254,133,106,2,7.22,1.0,6.0,14.0,2.06,7.2,54.0,0,Android,55.0,48.9
3361,38,Masculino,Asia,Alto,Ensino_medio,Desempregado_a_procura_de_emprego,6.87,123,219,107,363,1,8.57,2.81,4.0,8.0,1.0,9.5,36.0,0,iPhone,53.0,31.9
3362,13,Masculino,America_do_sul,Baixo,Ensino_medio,Estudante,11.19,307,212,166,184,1,5.36,1.0,15.0,19.0,10.0,3.6,48.0,1,iPhone,65.3,55.3
